dataset,seed,fold,method,pcc,rmse,mae,n_test,selected_alpha,inner_pcc
CCLE,6,9,imputer_only,0.7321191465082477,0.6851695185667023,0.4988615085827071,1136,,
CCLE,6,9,ridge_only,0.7283893876205962,0.6894289691684637,0.5042839947160297,1136,,
CCLE,6,9,fixed_fusion,0.7347155742167915,0.682381924844194,0.4970241730647821,1136,,
CCLE,6,9,adaptive_fusion,0.7332286941274762,0.6840281063812723,0.4989128484051268,1136,0.3,0.6985663949803114
CCLE,6,10,imputer_only,0.7243240261386,0.6873754364634457,0.5102992054556087,1136,,
CCLE,6,10,ridge_only,0.7211336699599864,0.6910403425931518,0.5126095026648535,1136,,
CCLE,6,10,fixed_fusion,0.7271894345788767,0.6840465874166434,0.5073266110170486,1136,,
CCLE,6,10,adaptive_fusion,0.7258202449972828,0.6856126244350208,0.5086800188417098,1136,0.3,0.689823620321398
CCLE,7,1,imputer_only,0.7100589167620254,0.6797352786035539,0.4961537126506864,1136,,
CCLE,7,1,ridge_only,0.7107763530673594,0.6787486422751956,0.5028821949212292,1136,,
CCLE,7,1,fixed_fusion,0.7151439371337394,0.6736620263007156,0.4941691931852174,1136,,
CCLE,7,1,adaptive_fusion,0.7145242979793149,0.674359218499297,0.496687281720523,1136,0.3,0.6970758185589878
CCLE,7,2,imputer_only,0.7494825935651699,0.693469485387477,0.4886796183111048,1136,,
CCLE,7,2,ridge_only,0.7458765291528316,0.6971128856189158,0.5039595150106757,1136,,
CCLE,7,2,fixed_fusion,0.7522695861424521,0.6901882036996893,0.4924178008960796,1136,,
CCLE,7,2,adaptive_fusion,0.7507703039826682,0.6917404031035138,0.4960767224641733,1136,0.3,0.6887738354498328
CCLE,7,3,imputer_only,0.6990504484128152,0.6719460477449154,0.500928304408813,1136,,
CCLE,7,3,ridge_only,0.7058680371025217,0.6652522677116884,0.4945947919616846,1136,,
CCLE,7,3,fixed_fusion,0.7071694695950216,0.6632255100491228,0.4925867353955818,1136,,
CCLE,7,3,adaptive_fusion,0.7077744923781687,0.6627403468494364,0.4922717288987052,1136,0.3,0.7052135603503603
CCLE,7,4,imputer_only,0.7289724318679678,0.7238849527487332,0.5291996878107786,1136,,
CCLE,7,4,ridge_only,0.7300703472664432,0.7228073512953871,0.5291501679342948,1136,,
CCLE,7,4,fixed_fusion,0.7342933373982142,0.7177044797370548,0.5233976172306247,1136,,
CCLE,7,4,adaptive_fusion,0.7337398314615905,0.7183931831835176,0.5243880716019268,1136,0.3,0.6998756901209349
CCLE,7,5,imputer_only,0.7364622929683893,0.6871375199458032,0.493500223498698,1136,,
CCLE,7,5,ridge_only,0.7341148275303782,0.6898631564511187,0.4981389234238468,1136,,
CCLE,7,5,fixed_fusion,0.7402869088520705,0.6828599924718138,0.4898649913112921,1136,,
CCLE,7,5,adaptive_fusion,0.7398377544580635,0.6833612223343624,0.4905306827637669,1136,0.4,0.6948431599971103
CCLE,7,6,imputer_only,0.7370720402029928,0.7202364108481779,0.5136536801657943,1136,,
CCLE,7,6,ridge_only,0.7227873413261007,0.736026004059983,0.5263101765136833,1136,,
CCLE,7,6,fixed_fusion,0.7348791134210317,0.7228856131147877,0.5164642953933881,1136,,
CCLE,7,6,adaptive_fusion,0.7312107220794547,0.7269045133485679,0.5195386695314214,1136,0.3,0.686915598248732
CCLE,7,7,imputer_only,0.717563585219784,0.6704809665789194,0.5017792721746446,1136,,
CCLE,7,7,ridge_only,0.7138156760840302,0.6746529352509913,0.502395569847695,1136,,
CCLE,7,7,fixed_fusion,0.720963002447897,0.6662184815240979,0.4967937029329387,1136,,
CCLE,7,7,adaptive_fusion,0.7193546476779022,0.6680793430516454,0.4978606842353489,1136,0.3,0.6945714625551405
CCLE,7,8,imputer_only,0.72428745066977,0.6909972190895525,0.5081324623082714,1136,,
CCLE,7,8,ridge_only,0.7277791118576014,0.685721987662423,0.4998735911648138,1136,,
CCLE,7,8,fixed_fusion,0.7302939706131215,0.6829208139376868,0.4987184854797331,1136,,
CCLE,7,8,adaptive_fusion,0.7303304271258956,0.682731828831543,0.4980611861278383,1136,0.3,0.690188375194701
CCLE,7,9,imputer_only,0.7449183021058056,0.6543777873428229,0.4829316798775476,1136,,
CCLE,7,9,ridge_only,0.7408948279742558,0.6597104947472564,0.4906056265032713,1136,,
CCLE,7,9,fixed_fusion,0.7470608911506299,0.6520425570082883,0.4819037445093682,1136,,
CCLE,7,9,adaptive_fusion,0.7455677052400599,0.6539187743432902,0.4842678549376474,1136,0.3,0.6920453249297115
CCLE,7,10,imputer_only,0.724881273838415,0.6734547932633279,0.4971423643027534,1136,,
CCLE,7,10,ridge_only,0.7233692274001676,0.6744222763312916,0.4992371547102688,1136,,
CCLE,7,10,fixed_fusion,0.728669779564787,0.6684503941032313,0.4928648876865364,1136,,
CCLE,7,10,adaptive_fusion,0.7276435142433355,0.6695263472575622,0.4941536728917821,1136,0.3,0.6950796282504333
CCLE,8,1,imputer_only,0.7342616781083009,0.7093548026538664,0.5041766182402824,1136,,
CCLE,8,1,ridge_only,0.724276967973046,0.7203737346725799,0.5132118689197738,1136,,
CCLE,8,1,fixed_fusion,0.7340000751720832,0.7095194496644034,0.5039601619715848,1136,,
CCLE,8,1,adaptive_fusion,0.7312368056862995,0.7125949874808224,0.5065125508195116,1136,0.3,0.6930457689791224
CCLE,8,2,imputer_only,0.7308659221863554,0.6460704497111197,0.4778248479477708,1136,,
CCLE,8,2,ridge_only,0.7239857910392192,0.6549289358471695,0.4840952090989318,1136,,
CCLE,8,2,fixed_fusion,0.731728786990097,0.6453965521978524,0.4759190887712642,1136,,
CCLE,8,2,adaptive_fusion,0.7296408132997046,0.6479991722125871,0.4782973087459768,1136,0.3,0.6835202442715461
CCLE,8,3,imputer_only,0.7266212225044099,0.6782362202658221,0.5058922974561246,1136,,
CCLE,8,3,ridge_only,0.7285059363397922,0.6765994516112162,0.5074990421234757,1136,,
CCLE,8,3,fixed_fusion,0.7324898997851284,0.6716689630620816,0.5008001450757072,1136,,
CCLE,8,3,adaptive_fusion,0.7320572466217568,0.6722623808799315,0.502204224135043,1136,0.3,0.6953652034436913
CCLE,8,4,imputer_only,0.7335204873536572,0.6821908746535839,0.4956391787887748,1136,,
CCLE,8,4,ridge_only,0.735874268784787,0.6797852913087526,0.4971434678169111,1136,,
CCLE,8,4,fixed_fusion,0.7395890648819461,0.6754580542787201,0.4917542513994447,1136,,
CCLE,8,4,adaptive_fusion,0.7396142497718858,0.6754376762145551,0.4921555405967986,1136,0.4,0.695509539457208
CCLE,8,5,imputer_only,0.7497623723080294,0.6738421499590114,0.5087657562910697,1136,,
CCLE,8,5,ridge_only,0.7407122927916933,0.684317882390866,0.51621491691477,1136,,
CCLE,8,5,fixed_fusion,0.7493130560821122,0.6743635365618301,0.508154889777076,1136,,
CCLE,8,5,adaptive_fusion,0.745111141680485,0.6792219305226006,0.5120511592328807,1136,0.2,0.6859975919416522
CCLE,8,6,imputer_only,0.7289865995541309,0.663171703789266,0.5001448866499321,1136,,
CCLE,8,6,ridge_only,0.7218447185966218,0.6709957072194551,0.5106865970136708,1136,,
CCLE,8,6,fixed_fusion,0.7304696020526561,0.66121088063235,0.5003595704445257,1136,,
CCLE,8,6,adaptive_fusion,0.7282138533990504,0.663730455820116,0.5034071968403995,1136,0.3,0.6930245429620494
CCLE,8,7,imputer_only,0.6876707519217242,0.6895134318694108,0.4997959217246934,1136,,
CCLE,8,7,ridge_only,0.6853023499896905,0.6919107512004862,0.5046865434862258,1136,,
CCLE,8,7,fixed_fusion,0.6907516161168448,0.6861318987750157,0.4973358488775413,1136,,
CCLE,8,7,adaptive_fusion,0.6903403015702854,0.6865569632368491,0.4978049333426305,1136,0.4,0.7080103187544466
CCLE,8,8,imputer_only,0.7347889982435479,0.7123719515472661,0.5134323886627434,1136,,
CCLE,8,8,ridge_only,0.738790650453271,0.7075390994827555,0.5084104950417409,1136,,
CCLE,8,8,fixed_fusion,0.7412356644800063,0.7045465825167461,0.506234283128923,1136,,
CCLE,8,8,adaptive_fusion,0.7413335093474744,0.7044420005831902,0.5061459874788186,1136,0.3,0.6941009553740729
CCLE,8,9,imputer_only,0.7140879238624935,0.7192836491277156,0.5143613965333764,1136,,
CCLE,8,9,ridge_only,0.7175975744683615,0.7155010160815558,0.5116007265386427,1136,,
CCLE,8,9,fixed_fusion,0.7199981610619082,0.7122052854587061,0.5073252957106017,1136,,
CCLE,8,9,adaptive_fusion,0.72003072086142,0.712276595517281,0.5073595502207623,1136,0.3,0.6956849223130005
CCLE,8,10,imputer_only,0.7345828038969776,0.682795289808835,0.480226518072977,1136,,
CCLE,8,10,ridge_only,0.7280873376447331,0.6901568686704442,0.4838578005174498,1136,,
CCLE,8,10,fixed_fusion,0.7358073522468406,0.6815308788542189,0.4764798133318321,1136,,
CCLE,8,10,adaptive_fusion,0.7337744996768113,0.6838057714813044,0.4781529584010776,1136,0.3,0.6957765999867351
CCLE,9,1,imputer_only,0.715815372831494,0.682620309246135,0.5140440544272563,1136,,
CCLE,9,1,ridge_only,0.7022206387821358,0.6986681570648506,0.5184334975172943,1136,,
CCLE,9,1,fixed_fusion,0.7136056100070074,0.6848852901570319,0.511596573986077,1136,,
CCLE,9,1,adaptive_fusion,0.7120460977653187,0.6867342836460502,0.5123307421228777,1136,0.4,0.6941098758935077
CCLE,9,2,imputer_only,0.7522445656824194,0.662809243796734,0.4963865386994449,1136,,
CCLE,9,2,ridge_only,0.7437104052587804,0.673048600381116,0.5088911992162894,1136,,
CCLE,9,2,fixed_fusion,0.7525255203639405,0.6624880400088393,0.4979402847197056,1136,,
CCLE,9,2,adaptive_fusion,0.7500562849240836,0.665423505286138,0.5009721130700456,1136,0.3,0.6978761287221671
CCLE,9,3,imputer_only,0.7253000643196666,0.6843533633804539,0.4980181859545424,1136,,
CCLE,9,3,ridge_only,0.7294154810410233,0.6800503851519281,0.4963518247234237,1136,,
CCLE,9,3,fixed_fusion,0.7320406827259063,0.6769990114988352,0.4930038242093335,1136,,
CCLE,9,3,adaptive_fusion,0.7321031502607287,0.6769680065756332,0.4932496643987819,1136,0.3,0.701038494202805
CCLE,9,4,imputer_only,0.7314624973805697,0.6738112064584239,0.502497119572927,1136,,
CCLE,9,4,ridge_only,0.7210224448669497,0.6847838787730608,0.5087199670933074,1136,,
CCLE,9,4,fixed_fusion,0.7305946975312345,0.674416317384522,0.5009435330519051,1136,,
CCLE,9,4,adaptive_fusion,0.7278072482432234,0.6774074940348743,0.5031044010643776,1136,0.3,0.6944065974723139
CCLE,9,5,imputer_only,0.7166406505604251,0.7110998244354244,0.4947673871379073,1136,,
CCLE,9,5,ridge_only,0.7181129045459298,0.7103088709783405,0.4984548693962647,1136,,
CCLE,9,5,fixed_fusion,0.7218750165555812,0.7055790519480971,0.4911571319526943,1136,,
CCLE,9,5,adaptive_fusion,0.7206477244291802,0.7071900503013465,0.4939065573646434,1136,0.2,0.6990733059365587
CCLE,9,6,imputer_only,0.7314141131724353,0.7179590922855875,0.50136847549635,1136,,
CCLE,9,6,ridge_only,0.7350978657120281,0.7132533494903679,0.5002644127174355,1136,,
CCLE,9,6,fixed_fusion,0.7379761172899657,0.7105826269148484,0.4962982807016782,1136,,
CCLE,9,6,adaptive_fusion,0.7381463065971622,0.710310481792436,0.4966143291033878,1136,0.4,0.7032671537568868
CCLE,9,7,imputer_only,0.7338355191134731,0.6849002846200369,0.5035654422251137,1136,,
CCLE,9,7,ridge_only,0.7322741309012867,0.6864561802352489,0.5055070052488665,1136,,
CCLE,9,7,fixed_fusion,0.7373557514091715,0.6808492429153761,0.5008625118797694,1136,,
CCLE,9,7,adaptive_fusion,0.7363621128721387,0.6819372113126532,0.5018396511508733,1136,0.3,0.6947670788948588
CCLE,9,8,imputer_only,0.7666835272215896,0.6728091450328688,0.4891442590743396,1136,,
CCLE,9,8,ridge_only,0.7611755324436841,0.6791850908227088,0.4961398172891792,1136,,
CCLE,9,8,fixed_fusion,0.7687772142161496,0.6705383360437696,0.4877435076535182,1136,,
CCLE,9,8,adaptive_fusion,0.7668788482216731,0.6726985973756024,0.4898769733829884,1136,0.3,0.683877632096521
CCLE,9,9,imputer_only,0.7058923181591786,0.669803365934765,0.5038447078139809,1136,,
CCLE,9,9,ridge_only,0.7024329959074163,0.6741820560347207,0.5042090843667659,1136,,
CCLE,9,9,fixed_fusion,0.7087051291451476,0.6664685532693484,0.4995048336252143,1136,,
CCLE,9,9,adaptive_fusion,0.7072674542710831,0.6682373072558337,0.5003432224077418,1136,0.3,0.7080217042953888
CCLE,9,10,imputer_only,0.7112614958305363,0.6840023284769343,0.5070154193243992,1136,,
CCLE,9,10,ridge_only,0.7127528191476064,0.6822025336080447,0.5039284531956352,1136,,
CCLE,9,10,fixed_fusion,0.7168797913805542,0.6774023871552483,0.50118993647117,1136,,
CCLE,9,10,adaptive_fusion,0.7163962036253986,0.6779551125721727,0.5010735618348584,1136,0.3,0.7056370381874186
ERKAUC30,0,1,imputer_only,0.660858393344751,0.7247147766274781,0.5026023190018901,1454,,
ERKAUC30,0,1,ridge_only,0.6783649607469124,0.6867908863242834,0.4828160402692977,1454,,
ERKAUC30,0,1,fixed_fusion,0.6798276167469818,0.6910887026410318,0.4810252677651822,1454,,
ERKAUC30,0,1,adaptive_fusion,0.6821053963549105,0.6857350249734896,0.478393761725024,1454,0.3,0.605638529329406
ERKAUC30,0,2,imputer_only,0.6477192100144401,0.7729179546803521,0.544807767933992,1454,,
ERKAUC30,0,2,ridge_only,0.6503190598302235,0.7613418561303779,0.5336283141452236,1454,,
ERKAUC30,0,2,fixed_fusion,0.6594248285502663,0.754775828686354,0.5284216367403648,1454,,
ERKAUC30,0,2,adaptive_fusion,0.6585977439916018,0.7544190078308591,0.5278903661783612,1454,0.3,0.623011378519728
ERKAUC30,0,3,imputer_only,0.6631014123948339,0.7759521539368511,0.5461554387312105,1454,,
ERKAUC30,0,3,ridge_only,0.6684319711431002,0.7646946160883075,0.529200864308533,1454,,
ERKAUC30,0,3,fixed_fusion,0.6772077780208319,0.7569538574104527,0.5283534433945701,1454,,
ERKAUC30,0,3,adaptive_fusion,0.6767079638367449,0.7568239337059504,0.526602232146898,1454,0.3,0.6089260592430613
ERKAUC30,0,4,imputer_only,0.606906814335212,0.7548525156718485,0.5102544591896315,1454,,
ERKAUC30,0,4,ridge_only,0.6199664077749095,0.734177100376182,0.4951402461474909,1454,,
ERKAUC30,0,4,fixed_fusion,0.6229085068200065,0.7336293386450039,0.4927380064134377,1454,,
ERKAUC30,0,4,adaptive_fusion,0.6236718482002603,0.7313050662286381,0.491184737257425,1454,0.2,0.6215037429802373
ERKAUC30,0,5,imputer_only,0.6873799852744312,0.7413643339205261,0.5251384035387445,1454,,
ERKAUC30,0,5,ridge_only,0.6992600019886246,0.7226537040870268,0.5016397948888773,1454,,
ERKAUC30,0,5,fixed_fusion,0.7067223018875476,0.7155868078777009,0.5012075024018189,1454,,
ERKAUC30,0,5,adaptive_fusion,0.7075113414633549,0.7144253496895273,0.4984491735419285,1454,0.3,0.5995110034852723
ERKAUC30,0,6,imputer_only,0.6389601409450159,0.8442253253452406,0.5424123169659664,1454,,
ERKAUC30,0,6,ridge_only,0.6366182894470834,0.8363207200642792,0.5310495106748148,1454,,
ERKAUC30,0,6,fixed_fusion,0.6489423559537113,0.8261319132160526,0.5241549603296531,1454,,
ERKAUC30,0,6,adaptive_fusion,0.6470049018849459,0.8268071088269081,0.5238798117829507,1454,0.3,0.6268439536756956
ERKAUC30,0,7,imputer_only,0.6578130125829209,0.7604764108838076,0.5179945070896538,1454,,
ERKAUC30,0,7,ridge_only,0.6680803380393657,0.7409567788547536,0.5010945859548195,1454,,
ERKAUC30,0,7,fixed_fusion,0.6741271482898191,0.7370466172895171,0.4961081557048701,1454,,
ERKAUC30,0,7,adaptive_fusion,0.6747747109903994,0.7352860007416776,0.4942128981276738,1454,0.3,0.6148970152674725
ERKAUC30,0,8,imputer_only,0.6524416633475476,0.795543890026963,0.5352458151438795,1454,,
ERKAUC30,0,8,ridge_only,0.689648152636898,0.7493177322273776,0.5005360672048945,1454,,
ERKAUC30,0,8,fixed_fusion,0.6829217847898154,0.7573490762865502,0.5075874773289386,1454,,
ERKAUC30,0,8,adaptive_fusion,0.6889771974112842,0.7503812197656005,0.5019794975577481,1454,0.3,0.6167370504566951
ERKAUC30,0,9,imputer_only,0.6633787928204258,0.7364497778904565,0.4966855227122553,1453,,
ERKAUC30,0,9,ridge_only,0.6725205798103454,0.7239760729325981,0.4935471013485049,1453,,
ERKAUC30,0,9,fixed_fusion,0.6779588027488792,0.719133454909241,0.4858145307509067,1453,,
ERKAUC30,0,9,adaptive_fusion,0.6783297557703998,0.7183905934277842,0.486718224361659,1453,0.3,0.6092098692753255
ERKAUC30,0,10,imputer_only,0.6642889764722333,0.7621600225804145,0.521977856655907,1453,,
ERKAUC30,0,10,ridge_only,0.6750279195587053,0.7489621193565762,0.5026535452748934,1453,,
ERKAUC30,0,10,fixed_fusion,0.6827143064443907,0.7417902750610962,0.5027760926615485,1453,,
ERKAUC30,0,10,adaptive_fusion,0.6815332753645715,0.7427708228220958,0.5001073728445488,1453,0.2,0.6155770676417549
ERKAUC30,1,1,imputer_only,0.6573424999160026,0.7627049180017752,0.5310947599020457,1454,,
ERKAUC30,1,1,ridge_only,0.6587273824675085,0.7547310695371615,0.5168747912899897,1454,,
ERKAUC30,1,1,fixed_fusion,0.6688701803470379,0.746355229841806,0.5144256883596443,1454,,
ERKAUC30,1,1,adaptive_fusion,0.6677001895579073,0.7467300780060216,0.513397064829723,1454,0.3,0.6090889219808051
ERKAUC30,1,2,imputer_only,0.6766895816850056,0.7351738919875906,0.5233321313451552,1454,,
ERKAUC30,1,2,ridge_only,0.6858331332015837,0.7219378009393178,0.508790159774017,1454,,
ERKAUC30,1,2,fixed_fusion,0.6925943666711223,0.7156992920202083,0.5054769878029651,1454,,
ERKAUC30,1,2,adaptive_fusion,0.6928466650474873,0.7150846781194754,0.5046302276313835,1454,0.3,0.6034902301264649
ERKAUC30,1,3,imputer_only,0.6655079275097597,0.7763215545260231,0.5150730067709454,1454,,
ERKAUC30,1,3,ridge_only,0.6671176225894476,0.770158411090365,0.5129136596400015,1454,,
ERKAUC30,1,3,fixed_fusion,0.677472693707273,0.7601601767726962,0.5029369944500711,1454,,
ERKAUC30,1,3,adaptive_fusion,0.6761633381839491,0.7610176275822488,0.5046264205212904,1454,0.3,0.6122473908732033
ERKAUC30,1,4,imputer_only,0.6777117600489226,0.7020675433025654,0.5031996580234942,1454,,
ERKAUC30,1,4,ridge_only,0.6890122018286255,0.6807636667286547,0.4895458539642898,1454,,
ERKAUC30,1,4,fixed_fusion,0.6958423151143411,0.6752679778634346,0.4848252954455896,1454,,
ERKAUC30,1,4,adaptive_fusion,0.6950309264717194,0.6746365871065341,0.4844631284741224,1454,0.2,0.6003811947892086
ERKAUC30,1,5,imputer_only,0.6086694305280156,0.8221731858742697,0.5410818563042189,1454,,
ERKAUC30,1,5,ridge_only,0.6497812184261749,0.7659812464960488,0.5085323288637784,1454,,
ERKAUC30,1,5,fixed_fusion,0.6404870508144236,0.7785298203235328,0.5138759384198934,1454,,
ERKAUC30,1,5,adaptive_fusion,0.6475749870091447,0.7696094328383818,0.5095107517875888,1454,0.3,0.6156481574527688
ERKAUC30,1,6,imputer_only,0.5757183933497032,0.8292200145571571,0.5696336993553863,1454,,
ERKAUC30,1,6,ridge_only,0.5884253849035921,0.802535199588905,0.5475147970540717,1454,,
ERKAUC30,1,6,fixed_fusion,0.5935718377554262,0.8014749926055956,0.5473731387802272,1454,,
ERKAUC30,1,6,adaptive_fusion,0.5946323929379492,0.7983790382560226,0.5440746926995759,1454,0.3,0.6335426661082613
ERKAUC30,1,7,imputer_only,0.6602962924145377,0.8201163590974917,0.5369912537929001,1454,,
ERKAUC30,1,7,ridge_only,0.6683635214090753,0.8060955551591296,0.5224755593401634,1454,,
ERKAUC30,1,7,fixed_fusion,0.6740201583281727,0.8012396775998026,0.5203509178634559,1454,,
ERKAUC30,1,7,adaptive_fusion,0.6743584768360465,0.8003110189694607,0.5190321574544219,1454,0.3,0.6161255839828585
ERKAUC30,1,8,imputer_only,0.6436338699893014,0.8230647179665757,0.5235336727517634,1454,,
ERKAUC30,1,8,ridge_only,0.6472606628841135,0.8168206166985662,0.5110062147777155,1454,,
ERKAUC30,1,8,fixed_fusion,0.6551809125119195,0.8094228797312073,0.5095061977443406,1454,,
ERKAUC30,1,8,adaptive_fusion,0.6544813197139874,0.809852782816898,0.5079166460348334,1454,0.3,0.6201694741427053
ERKAUC30,1,9,imputer_only,0.6684515890245818,0.6863733854560107,0.4848736091772597,1453,,
ERKAUC30,1,9,ridge_only,0.6764690879497794,0.6710623210761721,0.4761646353248453,1453,,
ERKAUC30,1,9,fixed_fusion,0.6855609781761656,0.6636549221201167,0.4686083739070054,1453,,
ERKAUC30,1,9,adaptive_fusion,0.6853288189845318,0.662967334442342,0.4689500737952711,1453,0.3,0.6114026675475245
ERKAUC30,1,10,imputer_only,0.6772964636380974,0.7394501037386533,0.5268531136251748,1453,,
ERKAUC30,1,10,ridge_only,0.6865310869129955,0.7225968775889601,0.512333878048943,1453,,
ERKAUC30,1,10,fixed_fusion,0.6920826830214974,0.7184141264708307,0.5095813191739883,1453,,
ERKAUC30,1,10,adaptive_fusion,0.6925510511604857,0.7170260912923621,0.508365855493688,1453,0.3,0.601503237538058
ERKAUC30,2,1,imputer_only,0.6779768002321537,0.7300263559539519,0.5018028306690406,1454,,
ERKAUC30,2,1,ridge_only,0.6819017301042715,0.7152197662432007,0.4948086145685754,1454,,
ERKAUC30,2,1,fixed_fusion,0.6904528476715657,0.7087144761291723,0.4859899302005052,1454,,
ERKAUC30,2,1,adaptive_fusion,0.6898338030415384,0.7079480239470157,0.4870475607254335,1454,0.3,0.5987977348493627
ERKAUC30,2,2,imputer_only,0.6538862216255169,0.724022466166587,0.500881896435925,1454,,
ERKAUC30,2,2,ridge_only,0.6647620615777158,0.7027205550335414,0.4887301714295339,1454,,
ERKAUC30,2,2,fixed_fusion,0.6686157645733285,0.7014428716424547,0.4864168530102675,1454,,
ERKAUC30,2,2,adaptive_fusion,0.669539641803606,0.6990436852978563,0.4851295943355938,1454,0.3,0.6121613548628171
ERKAUC30,2,3,imputer_only,0.6296037938864301,0.8232073888406551,0.5327291050090767,1454,,
ERKAUC30,2,3,ridge_only,0.6554291267781129,0.7946199923080399,0.5141059230202636,1454,,
