dataset,method,seed,drug_idx,drug,pcc,rmse,mae,n_test
PRISM19Q4_independent,original_mclrp,3,22,tivozanib::BRD-K53414658-001-08-2,0.1932539441699067,0.7270516638988839,0.7171476267753764,94
PRISM19Q4_independent,original_mclrp,3,23,axitinib::BRD-K29905972-001-06-3,0.17659611313701795,0.7546681408680724,0.7379450717187942,94
PRISM19Q4_independent,imputer_only,3,0,P276-00::BRD-K51791723-003-01-7,0.31274588471393155,0.06976096895645212,0.055309370944374485,95
PRISM19Q4_independent,imputer_only,3,1,abemaciclib::BRD-K33622447-066-01-9,0.5241188538360733,0.09165959441373223,0.06403331505624872,95
PRISM19Q4_independent,imputer_only,3,2,PHA-848125::BRD-K60997853-001-02-3,0.5979237486845852,0.07930117979151409,0.06530007155318009,95
PRISM19Q4_independent,imputer_only,3,3,foretinib::BRD-K03449891-001-08-6,0.523851184279582,0.09026242664741808,0.06167198356829191,95
PRISM19Q4_independent,imputer_only,3,4,tivantinib::BRD-K33379087-001-07-5,0.4521705235663791,0.06429006280433533,0.04833847221575285,95
PRISM19Q4_independent,imputer_only,3,5,ponatinib::BRD-K44227013-001-06-4,0.5250902683691877,0.07201564397261606,0.055551054629873725,94
PRISM19Q4_independent,imputer_only,3,6,GSK2110183::BRD-K25412176-001-01-9,0.5102630002009245,0.12644016034151834,0.09004374704462417,94
PRISM19Q4_independent,imputer_only,3,7,ARRY-334543::BRD-K46386702-001-02-1,0.3591145805786862,0.12120908422327174,0.0610463226095159,94
PRISM19Q4_independent,imputer_only,3,8,GDC-0068::BRD-K71480163-001-01-4,0.4578761841985289,0.13982889864955456,0.10481939417250613,94
PRISM19Q4_independent,imputer_only,3,9,dacomitinib::BRD-K57169635-001-04-5,0.8259018430776028,0.08090735903467092,0.05923053527131994,94
PRISM19Q4_independent,imputer_only,3,10,uprosertib::BRD-K38332599-001-01-3,0.4645599947505915,0.08382332233680817,0.06378259303721975,94
PRISM19Q4_independent,imputer_only,3,11,neratinib::BRD-K85606544-001-09-1,0.4854694807342772,0.10817395765906117,0.0727272629737854,94
PRISM19Q4_independent,imputer_only,3,12,osimertinib::BRD-K42805893-001-04-9,0.6593628976136882,0.09559553886965683,0.06732070100934882,95
PRISM19Q4_independent,imputer_only,3,13,atiprimod::BRD-K38527262-300-01-0,0.4833728534974531,0.05668971724145567,0.047599419634392924,94
PRISM19Q4_independent,imputer_only,3,14,LY2801653::BRD-K18961567-001-01-1,0.5373401326728322,0.10401184070910524,0.07219476268646564,94
PRISM19Q4_independent,imputer_only,3,15,tucatinib::BRD-K26026438-001-01-0,0.5702956374927898,0.11081991627490273,0.08273958272122323,94
PRISM19Q4_independent,imputer_only,3,16,canertinib::BRD-K50168500-001-07-9,0.5638352117166879,0.13693948672855202,0.09265481986497578,95
PRISM19Q4_independent,imputer_only,3,17,lenvatinib::BRD-K39974922-001-04-3,0.42454322070196265,0.08749983588739481,0.05882382329474104,94
PRISM19Q4_independent,imputer_only,3,18,pelitinib::BRD-K08799216-001-05-3,0.8102990370373814,0.0851512212560736,0.061725608612361704,95
PRISM19Q4_independent,imputer_only,3,19,XL-647::BRD-K03765900-001-01-9,0.7951616998603016,0.08607353055757348,0.06702271325791136,94
PRISM19Q4_independent,imputer_only,3,20,ribociclib::BRD-K36788280-001-01-2,0.40459483435497845,0.15044860926352854,0.11536637105439838,95
PRISM19Q4_independent,imputer_only,3,21,linifanib::BRD-K99749624-001-07-0,0.36564798881382976,0.14329060413385647,0.1086164579746571,94
PRISM19Q4_independent,imputer_only,3,22,tivozanib::BRD-K53414658-001-08-2,0.5845708185374978,0.09987412474162637,0.0740435224898318,94
PRISM19Q4_independent,imputer_only,3,23,axitinib::BRD-K29905972-001-06-3,0.6034169057640256,0.12824135292806188,0.09255535139682446,94
PRISM19Q4_independent,ridge_only,3,0,P276-00::BRD-K51791723-003-01-7,0.266446002237153,0.07081087622121762,0.056143044170580414,95
PRISM19Q4_independent,ridge_only,3,1,abemaciclib::BRD-K33622447-066-01-9,0.46763809028477055,0.09413310894752859,0.06692736650768079,95
PRISM19Q4_independent,ridge_only,3,2,PHA-848125::BRD-K60997853-001-02-3,0.5374627122406613,0.08478830076671907,0.06856006540750202,95
PRISM19Q4_independent,ridge_only,3,3,foretinib::BRD-K03449891-001-08-6,0.4729796339064509,0.09284453028280337,0.06584607425488924,95
PRISM19Q4_independent,ridge_only,3,4,tivantinib::BRD-K33379087-001-07-5,0.37198562244511496,0.06728203855289334,0.04952899405830785,95
PRISM19Q4_independent,ridge_only,3,5,ponatinib::BRD-K44227013-001-06-4,0.4380942391593382,0.07662786491812941,0.0607367494004838,94
PRISM19Q4_independent,ridge_only,3,6,GSK2110183::BRD-K25412176-001-01-9,0.4849815700196294,0.12680022685291678,0.08813498628900406,94
PRISM19Q4_independent,ridge_only,3,7,ARRY-334543::BRD-K46386702-001-02-1,0.36444791497773354,0.12138297591564129,0.060454407270918505,94
PRISM19Q4_independent,ridge_only,3,8,GDC-0068::BRD-K71480163-001-01-4,0.34160938978363,0.1469954150069926,0.11053796968561538,94
PRISM19Q4_independent,ridge_only,3,9,dacomitinib::BRD-K57169635-001-04-5,0.7215881796552072,0.10056714732006396,0.07769457234981213,94
PRISM19Q4_independent,ridge_only,3,10,uprosertib::BRD-K38332599-001-01-3,0.4602860246133428,0.07657630899713357,0.05849489823300788,94
PRISM19Q4_independent,ridge_only,3,11,neratinib::BRD-K85606544-001-09-1,0.405338660540242,0.11338337260190282,0.07822667220805554,94
PRISM19Q4_independent,ridge_only,3,12,osimertinib::BRD-K42805893-001-04-9,0.5932007610217919,0.1018110152540518,0.07036129581300836,95
PRISM19Q4_independent,ridge_only,3,13,atiprimod::BRD-K38527262-300-01-0,0.5957422340891282,0.05233535020820957,0.04259282984632127,94
PRISM19Q4_independent,ridge_only,3,14,LY2801653::BRD-K18961567-001-01-1,0.5059062712590573,0.10662955550067588,0.07458015769085985,94
PRISM19Q4_independent,ridge_only,3,15,tucatinib::BRD-K26026438-001-01-0,0.5240092678155048,0.11362120004454614,0.08549547322252964,94
PRISM19Q4_independent,ridge_only,3,16,canertinib::BRD-K50168500-001-07-9,0.5515133473976389,0.1382057115580729,0.09264181224923385,95
PRISM19Q4_independent,ridge_only,3,17,lenvatinib::BRD-K39974922-001-04-3,0.39887447096661377,0.08831560248355537,0.0589792658673956,94
PRISM19Q4_independent,ridge_only,3,18,pelitinib::BRD-K08799216-001-05-3,0.680674724713085,0.10748772295880119,0.07419564786710237,95
PRISM19Q4_independent,ridge_only,3,19,XL-647::BRD-K03765900-001-01-9,0.7411538457650862,0.09824321457394128,0.07435187095023216,94
PRISM19Q4_independent,ridge_only,3,20,ribociclib::BRD-K36788280-001-01-2,0.4077477506547065,0.1511638531901696,0.11836574579540052,95
PRISM19Q4_independent,ridge_only,3,21,linifanib::BRD-K99749624-001-07-0,0.3731980693651028,0.13894803328295827,0.11113241251478805,94
PRISM19Q4_independent,ridge_only,3,22,tivozanib::BRD-K53414658-001-08-2,0.5392841724419564,0.10337913350108188,0.07361743615028706,94
PRISM19Q4_independent,ridge_only,3,23,axitinib::BRD-K29905972-001-06-3,0.5917987465088942,0.13448649708188462,0.09549160048048547,94
PRISM19Q4_independent,mfmr_base,3,0,P276-00::BRD-K51791723-003-01-7,0.2933302158672569,0.07017159222785287,0.055651889976702236,95
PRISM19Q4_independent,mfmr_base,3,1,abemaciclib::BRD-K33622447-066-01-9,0.5080667065519914,0.09186104293179936,0.06416635513305664,95
PRISM19Q4_independent,mfmr_base,3,2,PHA-848125::BRD-K60997853-001-02-3,0.586934443666369,0.08040376345934336,0.06575915719333449,95
PRISM19Q4_independent,mfmr_base,3,3,foretinib::BRD-K03449891-001-08-6,0.5113552310013836,0.09053500473018264,0.06276465466147975,95
PRISM19Q4_independent,mfmr_base,3,4,tivantinib::BRD-K33379087-001-07-5,0.4260900485365549,0.06525655438865738,0.04853837803790444,95
PRISM19Q4_independent,mfmr_base,3,5,ponatinib::BRD-K44227013-001-06-4,0.49812749977044934,0.07367587620127938,0.0577500766896187,94
PRISM19Q4_independent,mfmr_base,3,6,GSK2110183::BRD-K25412176-001-01-9,0.5226574719303553,0.12357524717734078,0.08568809070485703,94
PRISM19Q4_independent,mfmr_base,3,7,ARRY-334543::BRD-K46386702-001-02-1,0.3662305966729213,0.12063622250858179,0.0598493478399642,94
PRISM19Q4_independent,mfmr_base,3,8,GDC-0068::BRD-K71480163-001-01-4,0.42470229006385185,0.14146167996458284,0.10597798355082248,94
PRISM19Q4_independent,mfmr_base,3,9,dacomitinib::BRD-K57169635-001-04-5,0.8148566698608621,0.08454660286821564,0.06416498885509815,94
PRISM19Q4_independent,mfmr_base,3,10,uprosertib::BRD-K38332599-001-01-3,0.48085052422338076,0.07749514199594207,0.05919771118366972,94
PRISM19Q4_independent,mfmr_base,3,11,neratinib::BRD-K85606544-001-09-1,0.45441792478550946,0.11018536993715142,0.07472221775257841,94
PRISM19Q4_independent,mfmr_base,3,12,osimertinib::BRD-K42805893-001-04-9,0.6494981728226646,0.09645646874898316,0.06729972393889176,95
PRISM19Q4_independent,mfmr_base,3,13,atiprimod::BRD-K38527262-300-01-0,0.5658821649888011,0.054080950196907465,0.044856782289261515,94
PRISM19Q4_independent,mfmr_base,3,14,LY2801653::BRD-K18961567-001-01-1,0.5348027148683856,0.1043118643440756,0.07235449425717617,94
PRISM19Q4_independent,mfmr_base,3,15,tucatinib::BRD-K26026438-001-01-0,0.5514791921462538,0.11202124086420898,0.08394642713222097,94
PRISM19Q4_independent,mfmr_base,3,16,canertinib::BRD-K50168500-001-07-9,0.5676739811110431,0.1362877915230801,0.09161550245786967,95
PRISM19Q4_independent,mfmr_base,3,17,lenvatinib::BRD-K39974922-001-04-3,0.42092859696973206,0.08765506220537497,0.05846259251553962,94
PRISM19Q4_independent,mfmr_base,3,18,pelitinib::BRD-K08799216-001-05-3,0.7732860544865421,0.09400602627010901,0.06657032401938187,95
PRISM19Q4_independent,mfmr_base,3,19,XL-647::BRD-K03765900-001-01-9,0.7982309254175648,0.08710010299957552,0.06687134662841229,94
PRISM19Q4_independent,mfmr_base,3,20,ribociclib::BRD-K36788280-001-01-2,0.41768889790969743,0.14961084389968743,0.11670971230456703,95
PRISM19Q4_independent,mfmr_base,3,21,linifanib::BRD-K99749624-001-07-0,0.3737882198267846,0.13992508427232558,0.10874992165159672,94
PRISM19Q4_independent,mfmr_base,3,22,tivozanib::BRD-K53414658-001-08-2,0.576924839089398,0.09966135756940693,0.07132163517018582,94
PRISM19Q4_independent,mfmr_base,3,23,axitinib::BRD-K29905972-001-06-3,0.6099085528280057,0.12966214869245737,0.09335821645056948,94
PRISM19Q4_independent,mfmr_mutation,3,0,P276-00::BRD-K51791723-003-01-7,0.2757594299290486,0.07174922905783955,0.05708535344977128,95
PRISM19Q4_independent,mfmr_mutation,3,1,abemaciclib::BRD-K33622447-066-01-9,0.49345925470987567,0.09374981706337648,0.06646092377210919,95
PRISM19Q4_independent,mfmr_mutation,3,2,PHA-848125::BRD-K60997853-001-02-3,0.6060444581526958,0.07903393113105693,0.06495935822788038,95
PRISM19Q4_independent,mfmr_mutation,3,3,foretinib::BRD-K03449891-001-08-6,0.5421086747148199,0.08862104664426296,0.062426568959888656,95
PRISM19Q4_independent,mfmr_mutation,3,4,tivantinib::BRD-K33379087-001-07-5,0.38855623092939384,0.06725481900327525,0.05151948426899157,95
PRISM19Q4_independent,mfmr_mutation,3,5,ponatinib::BRD-K44227013-001-06-4,0.47364575667121844,0.07466453117153476,0.05956655613919522,94
PRISM19Q4_independent,mfmr_mutation,3,6,GSK2110183::BRD-K25412176-001-01-9,0.49427248354748965,0.12692337443317575,0.0912789061982581,94
PRISM19Q4_independent,mfmr_mutation,3,7,ARRY-334543::BRD-K46386702-001-02-1,0.37071686091492484,0.1208759597806056,0.06223261609990546,94
PRISM19Q4_independent,mfmr_mutation,3,8,GDC-0068::BRD-K71480163-001-01-4,0.426463065175476,0.14420007772261415,0.10637111422863413,94
PRISM19Q4_independent,mfmr_mutation,3,9,dacomitinib::BRD-K57169635-001-04-5,0.7984903184471219,0.08647791594679621,0.06662147254385847,94
PRISM19Q4_independent,mfmr_mutation,3,10,uprosertib::BRD-K38332599-001-01-3,0.5228357157742869,0.07558752266946028,0.05699192906947846,94
PRISM19Q4_independent,mfmr_mutation,3,11,neratinib::BRD-K85606544-001-09-1,0.38896981531928154,0.11479930564265449,0.07967050468668024,94
PRISM19Q4_independent,mfmr_mutation,3,12,osimertinib::BRD-K42805893-001-04-9,0.6482260954103894,0.09647483372693305,0.06675691761468586,95
PRISM19Q4_independent,mfmr_mutation,3,13,atiprimod::BRD-K38527262-300-01-0,0.5463540769603552,0.05370066355030917,0.042759509162699924,94
PRISM19Q4_independent,mfmr_mutation,3,14,LY2801653::BRD-K18961567-001-01-1,0.5443396741417951,0.10267541772383887,0.07134173842186624,94
PRISM19Q4_independent,mfmr_mutation,3,15,tucatinib::BRD-K26026438-001-01-0,0.5538363602149148,0.1105747476212725,0.08304110740093475,94
PRISM19Q4_independent,mfmr_mutation,3,16,canertinib::BRD-K50168500-001-07-9,0.5649845399939355,0.1363847627607657,0.08979992176357068,95
PRISM19Q4_independent,mfmr_mutation,3,17,lenvatinib::BRD-K39974922-001-04-3,0.4106096013600717,0.08748113539308938,0.061547790436034505,94
PRISM19Q4_independent,mfmr_mutation,3,18,pelitinib::BRD-K08799216-001-05-3,0.7559681096166496,0.09515878238678419,0.06785979145451596,95
PRISM19Q4_independent,mfmr_mutation,3,19,XL-647::BRD-K03765900-001-01-9,0.7897130592957174,0.08729627057799852,0.06826404276046347,94
PRISM19Q4_independent,mfmr_mutation,3,20,ribociclib::BRD-K36788280-001-01-2,0.4214881328929967,0.14970012812410485,0.11488155377538581,95
PRISM19Q4_independent,mfmr_mutation,3,21,linifanib::BRD-K99749624-001-07-0,0.3075628156838286,0.14620616006590728,0.11370773201293134,94
PRISM19Q4_independent,mfmr_mutation,3,22,tivozanib::BRD-K53414658-001-08-2,0.5495495940188231,0.10201134985909122,0.07357445169002452,94
PRISM19Q4_independent,mfmr_mutation,3,23,axitinib::BRD-K29905972-001-06-3,0.5967015622114374,0.12971361683044405,0.09600898781989484,94
PRISM19Q4_independent,original_mclrp,4,0,P276-00::BRD-K51791723-003-01-7,0.17372314225325158,0.5174191315282394,0.511900647847276,95
PRISM19Q4_independent,original_mclrp,4,1,abemaciclib::BRD-K33622447-066-01-9,0.38149291558110904,0.6594146630189389,0.6519916615988078,95
PRISM19Q4_independent,original_mclrp,4,2,PHA-848125::BRD-K60997853-001-02-3,0.20972080371097135,0.5755814152418812,0.5674376754384292,95
PRISM19Q4_independent,original_mclrp,4,3,foretinib::BRD-K03449891-001-08-6,0.2622813578428308,0.6078071652021224,0.599240230023861,95
PRISM19Q4_independent,original_mclrp,4,4,tivantinib::BRD-K33379087-001-07-5,0.08098601646798341,0.5977355558269706,0.5932706759164208,95
PRISM19Q4_independent,original_mclrp,4,5,ponatinib::BRD-K44227013-001-06-4,0.19816873196375515,0.6274713959472422,0.6220227045581695,94
PRISM19Q4_independent,original_mclrp,4,6,GSK2110183::BRD-K25412176-001-01-9,0.19740009474468556,0.7379133379762578,0.7241082234268493,94
PRISM19Q4_independent,original_mclrp,4,7,ARRY-334543::BRD-K46386702-001-02-1,0.14946697936446593,0.6838627729757516,0.6721102156220599,94
PRISM19Q4_independent,original_mclrp,4,8,GDC-0068::BRD-K71480163-001-01-4,0.08603534361417152,0.8090875882022086,0.7939063103750665,94
PRISM19Q4_independent,original_mclrp,4,9,dacomitinib::BRD-K57169635-001-04-5,0.14140335261246328,0.5952363101247186,0.5778742634711114,94
PRISM19Q4_independent,original_mclrp,4,10,uprosertib::BRD-K38332599-001-01-3,0.1412234932298117,0.6141511601737422,0.6081677216323133,94
PRISM19Q4_independent,original_mclrp,4,11,neratinib::BRD-K85606544-001-09-1,0.17900132487506415,0.6834622730891261,0.6726703031900081,94
PRISM19Q4_independent,original_mclrp,4,12,osimertinib::BRD-K42805893-001-04-9,0.2891640557208341,0.6825231433549445,0.6718168169260025,95
PRISM19Q4_independent,original_mclrp,4,13,atiprimod::BRD-K38527262-300-01-0,0.1123099942971581,0.639069482472512,0.6351868957281113,94
PRISM19Q4_independent,original_mclrp,4,14,LY2801653::BRD-K18961567-001-01-1,-0.03760270951184529,0.6951280115131816,0.6834611212636562,94
PRISM19Q4_independent,original_mclrp,4,15,tucatinib::BRD-K26026438-001-01-0,0.332291855561579,0.7491175637968654,0.738595151045221,94
PRISM19Q4_independent,original_mclrp,4,16,canertinib::BRD-K50168500-001-07-9,0.22750769358090542,0.7362583642216332,0.71864205990967,95
PRISM19Q4_independent,original_mclrp,4,17,lenvatinib::BRD-K39974922-001-04-3,0.16119494036642676,0.6107777653660323,0.6031557411906567,94
PRISM19Q4_independent,original_mclrp,4,18,pelitinib::BRD-K08799216-001-05-3,0.46734543220405184,0.5638528222024483,0.5491338751818005,95
PRISM19Q4_independent,original_mclrp,4,19,XL-647::BRD-K03765900-001-01-9,0.316774230518474,0.5992345466868774,0.5838468128696401,94
PRISM19Q4_independent,original_mclrp,4,20,ribociclib::BRD-K36788280-001-01-2,0.1625036352548023,0.7986728281515971,0.782496459468415,95
PRISM19Q4_independent,original_mclrp,4,21,linifanib::BRD-K99749624-001-07-0,0.1684689729984253,0.8216771785118342,0.8083550268982319,94
PRISM19Q4_independent,original_mclrp,4,22,tivozanib::BRD-K53414658-001-08-2,0.1932539441699067,0.7270516638988839,0.7171476267753764,94
PRISM19Q4_independent,original_mclrp,4,23,axitinib::BRD-K29905972-001-06-3,0.17659611313701795,0.7546681408680724,0.7379450717187942,94
PRISM19Q4_independent,imputer_only,4,0,P276-00::BRD-K51791723-003-01-7,0.31189570275601225,0.06978312708403091,0.05533427251012702,95
PRISM19Q4_independent,imputer_only,4,1,abemaciclib::BRD-K33622447-066-01-9,0.5232921731879795,0.09173028365985364,0.06405373498013145,95
PRISM19Q4_independent,imputer_only,4,2,PHA-848125::BRD-K60997853-001-02-3,0.5973843954469858,0.0793339664798442,0.06530171036720275,95
PRISM19Q4_independent,imputer_only,4,3,foretinib::BRD-K03449891-001-08-6,0.5236323014894485,0.09027797785855107,0.061700519762541116,95
PRISM19Q4_independent,imputer_only,4,4,tivantinib::BRD-K33379087-001-07-5,0.4529716039772124,0.06425606003192194,0.04832025327180561,95
PRISM19Q4_independent,imputer_only,4,5,ponatinib::BRD-K44227013-001-06-4,0.5245985869847979,0.072049409597017,0.05558134266670714,94
PRISM19Q4_independent,imputer_only,4,6,GSK2110183::BRD-K25412176-001-01-9,0.5107166026666498,0.1263842819496135,0.08998001509524406,94
PRISM19Q4_independent,imputer_only,4,7,ARRY-334543::BRD-K46386702-001-02-1,0.35881334053195457,0.12122671822026894,0.06105545163154602,94
PRISM19Q4_independent,imputer_only,4,8,GDC-0068::BRD-K71480163-001-01-4,0.4579404837522124,0.13983322336231488,0.10476701056703608,94
PRISM19Q4_independent,imputer_only,4,9,dacomitinib::BRD-K57169635-001-04-5,0.8258398355086696,0.08091985188642635,0.05921894185086514,94
PRISM19Q4_independent,imputer_only,4,10,uprosertib::BRD-K38332599-001-01-3,0.4649726623147313,0.08377614894930809,0.06376336039380824,94
PRISM19Q4_independent,imputer_only,4,11,neratinib::BRD-K85606544-001-09-1,0.4854614694892139,0.10817106029969212,0.07273421071945353,94
PRISM19Q4_independent,imputer_only,4,12,osimertinib::BRD-K42805893-001-04-9,0.6596149280661943,0.09557128270235798,0.06728210606073079,95
PRISM19Q4_independent,imputer_only,4,13,atiprimod::BRD-K38527262-300-01-0,0.4823752775185093,0.05672452870371927,0.04764733225741285,94
PRISM19Q4_independent,imputer_only,4,14,LY2801653::BRD-K18961567-001-01-1,0.5376388068434981,0.10401435146769832,0.07215226140428097,94
PRISM19Q4_independent,imputer_only,4,15,tucatinib::BRD-K26026438-001-01-0,0.5705476032168115,0.11080750356704405,0.08271468383200625,94
PRISM19Q4_independent,imputer_only,4,16,canertinib::BRD-K50168500-001-07-9,0.5641502924353364,0.13690063484965084,0.09262660616322567,95
PRISM19Q4_independent,imputer_only,4,17,lenvatinib::BRD-K39974922-001-04-3,0.42335365720554746,0.08755093349392296,0.05880863488988673,94
PRISM19Q4_independent,imputer_only,4,18,pelitinib::BRD-K08799216-001-05-3,0.8103170689086077,0.08515200159795758,0.0617369062022159,95
PRISM19Q4_independent,imputer_only,4,19,XL-647::BRD-K03765900-001-01-9,0.7948996536347461,0.08612080779037073,0.06704738641038854,94
PRISM19Q4_independent,imputer_only,4,20,ribociclib::BRD-K36788280-001-01-2,0.40523731796638984,0.15038354260179682,0.11534609606391505,95
PRISM19Q4_independent,imputer_only,4,21,linifanib::BRD-K99749624-001-07-0,0.3656651686571203,0.1432801604891952,0.10858331969443788,94
PRISM19Q4_independent,imputer_only,4,22,tivozanib::BRD-K53414658-001-08-2,0.5845272878937611,0.09986000630300332,0.07398416133637124,94
PRISM19Q4_independent,imputer_only,4,23,axitinib::BRD-K29905972-001-06-3,0.6033485174429125,0.12824833733954855,0.09258777505539834,94
PRISM19Q4_independent,ridge_only,4,0,P276-00::BRD-K51791723-003-01-7,0.2658606035896468,0.07083056318268584,0.056154361524079974,95
PRISM19Q4_independent,ridge_only,4,1,abemaciclib::BRD-K33622447-066-01-9,0.46636558391279287,0.09420089831904015,0.06705605732767206,95
PRISM19Q4_independent,ridge_only,4,2,PHA-848125::BRD-K60997853-001-02-3,0.5386564889280551,0.08469848481876172,0.0685209942491431,95
PRISM19Q4_independent,ridge_only,4,3,foretinib::BRD-K03449891-001-08-6,0.47167616840901017,0.09291794139270752,0.06592546199497423,95
PRISM19Q4_independent,ridge_only,4,4,tivantinib::BRD-K33379087-001-07-5,0.37020712990405263,0.06736093002323422,0.04957381549634431,95
PRISM19Q4_independent,ridge_only,4,5,ponatinib::BRD-K44227013-001-06-4,0.43717492580774375,0.07667282415629215,0.06076906653160744,94
PRISM19Q4_independent,ridge_only,4,6,GSK2110183::BRD-K25412176-001-01-9,0.48450909689328026,0.12683524464464085,0.0881854663503931,94
PRISM19Q4_independent,ridge_only,4,7,ARRY-334543::BRD-K46386702-001-02-1,0.36452209825640636,0.12138561029620984,0.06045339906469305,94
PRISM19Q4_independent,ridge_only,4,8,GDC-0068::BRD-K71480163-001-01-4,0.34155714109908036,0.14700805931363325,0.11052629732071086,94
PRISM19Q4_independent,ridge_only,4,9,dacomitinib::BRD-K57169635-001-04-5,0.7218526618110754,0.10054144729013335,0.07763963018326049,94
PRISM19Q4_independent,ridge_only,4,10,uprosertib::BRD-K38332599-001-01-3,0.4547087394993538,0.0768882226170692,0.0588904581171401,94
PRISM19Q4_independent,ridge_only,4,11,neratinib::BRD-K85606544-001-09-1,0.40500058103312453,0.11343146452007527,0.0782306619147037,94
PRISM19Q4_independent,ridge_only,4,12,osimertinib::BRD-K42805893-001-04-9,0.5927083071792091,0.1018425435595822,0.07037526525949177,95
PRISM19Q4_independent,ridge_only,4,13,atiprimod::BRD-K38527262-300-01-0,0.5968820100127895,0.05230400694423161,0.04257886714123665,94
